Date,Hour,Time,Cell Name,Downtime,TCH Drop rate,TCH Drops,TCH Congestion,SD Congestion,Traffic,Utilization,SS Drops,Qual Drops,TA Drops,Other Drops
19/06/2019,21,19/06/2019 : 21  hours,21131,0,0.19,21,0,0,23,0,9,4,2,6
19/06/2019,21,19/06/2019 : 21  hours,28361,0,0.96,29,0,0,22,0,8,7,10,4
19/06/2019,21,19/06/2019 : 21  hours,23611,0,0.91,26,0,0,2,0,1,8,10,7
19/06/2019,21,19/06/2019 : 21  hours,32021,0,0.07,27,0,0,26,0,8,10,9,0
19/06/2019,21,19/06/2019 : 21  hours,39241,0,0.86,10,0,0,2,0,1,0,8,1
19/06/2019,21,19/06/2019 : 21  hours,18741,0,0.85,23,0,0,7,0,0,10,3,10
19/06/2019,21,19/06/2019 : 21  hours,30051,0,0.94,20,0,0,2,0,5,2,9,4
19/06/2019,21,19/06/2019 : 21  hours,12461,0,0.22,26,0,0,21,0,0,10,7,9
19/06/2019,21,19/06/2019 : 21  hours,19561,0,0.81,23,0,0,3,0,10,9,4,0
19/06/2019,21,19/06/2019 : 21  hours,39121,0,0.45,22,0,0,26,0,8,6,0,8
19/06/2019,21,19/06/2019 : 21  hours,10042,0,0.34,7,0,0,22,0,1,5,0,1
19/06/2019,21,19/06/2019 : 21  hours,12562,0,0.58,20,0,0,30,0,3,6,9,2
19/06/2019,21,19/06/2019 : 21  hours,26092,0,0.25,8,0,0,21,0,0,0,2,6
19/06/2019,21,19/06/2019 : 21  hours,31142,0,0.77,18,0,0,14,0,2,5,5,6
19/06/2019,21,19/06/2019 : 21  hours,34152,0,0.45,19,0,0,27,0,1,4,5,9
19/06/2019,21,19/06/2019 : 21  hours,31032,0,0.52,8,0,0,2,0,0,1,1,6
19/06/2019,21,19/06/2019 : 21  hours,26112,0,0.75,26,0,0,15,0,6,9,8,3
19/06/2019,21,19/06/2019 : 21  hours,32012,0,0.86,14,0,0,24,0,10,3,0,1
19/06/2019,21,19/06/2019 : 21  hours,11282,0,0.81,16,0,0,4,0,2,3,9,2
19/06/2019,21,19/06/2019 : 21  hours,23142,0,0.91,27,0,0,22,0,5,8,7,7
19/06/2019,21,19/06/2019 : 21  hours,35362,0,0.84,23,0,0,3,0,10,3,2,8
19/06/2019,21,19/06/2019 : 21  hours,20062,0,0.09,14,0,0,26,0,5,5,0,4
19/06/2019,21,19/06/2019 : 21  hours,37152,0,0.22,18,0,0,24,0,2,7,9,0
19/06/2019,21,19/06/2019 : 21  hours,31162,0,0.1,28,0,0,10,0,10,4,4,10
19/06/2019,21,19/06/2019 : 21  hours,21132,0,0.69,20,0,0,20,0,6,9,2,3
19/06/2019,21,19/06/2019 : 21  hours,28362,0,0.17,9,0,0,17,0,2,3,2,2
19/06/2019,21,19/06/2019 : 21  hours,23612,0,0.15,17,0,0,15,0,3,10,0,4
19/06/2019,21,19/06/2019 : 21  hours,32022,0,0.47,17,0,0,20,0,2,6,0,9
19/06/2019,21,19/06/2019 : 21  hours,39242,0,0.76,20,0,0,18,0,3,5,10,2
19/06/2019,21,19/06/2019 : 21  hours,18742,0,0.54,24,0,0,23,0,4,9,7,4
19/06/2019,21,19/06/2019 : 21  hours,30052,0,0.86,16,0,0,1,0,4,2,3,7
19/06/2019,21,19/06/2019 : 21  hours,12462,0,0.87,7,0,0,15,0,3,2,2,0
19/06/2019,21,19/06/2019 : 21  hours,19562,0,0.99,29,0,0,25,0,9,5,7,8
19/06/2019,21,19/06/2019 : 21  hours,39122,0,0.14,15,0,0,28,0,7,2,1,5
19/06/2019,21,19/06/2019 : 21  hours,10043,0,0.15,18,0,0,13,0,9,3,0,6
19/06/2019,21,19/06/2019 : 21  hours,12563,0,0.87,24,0,0,16,0,3,2,9,10
19/06/2019,21,19/06/2019 : 21  hours,26093,0,0.4,14,0,0,5,0,2,3,1,8
19/06/2019,21,19/06/2019 : 21  hours,31143,0,0.47,14,0,0,5,0,5,1,2,6
19/06/2019,21,19/06/2019 : 21  hours,34153,0,0.23,16,0,0,24,0,5,3,3,5
19/06/2019,21,19/06/2019 : 21  hours,31033,0,0.11,16,0,0,13,0,2,6,2,6
19/06/2019,21,19/06/2019 : 21  hours,26113,0,0.5,8,0,0,15,0,1,4,0,3
19/06/2019,21,19/06/2019 : 21  hours,32013,0,0.44,12,0,0,25,0,1,6,2,3
19/06/2019,21,19/06/2019 : 21  hours,11283,0,0.01,14,0,0,29,0,3,1,4,6
19/06/2019,21,19/06/2019 : 21  hours,23143,0,1,17,0,0,5,0,3,6,2,6
19/06/2019,21,19/06/2019 : 21  hours,35363,0,0.12,11,0,0,22,0,2,1,4,4
19/06/2019,21,19/06/2019 : 21  hours,20063,0,0.59,29,0,0,29,0,6,10,6,7
19/06/2019,21,19/06/2019 : 21  hours,37153,0,0.3,23,0,0,4,0,10,1,5,7
19/06/2019,21,19/06/2019 : 21  hours,31163,0,0.92,10,0,0,27,0,2,5,0,3
19/06/2019,21,19/06/2019 : 21  hours,21133,0,0.05,20,0,0,15,0,9,1,9,1
19/06/2019,21,19/06/2019 : 21  hours,28363,0,0.13,24,0,0,5,0,1,7,8,8
19/06/2019,21,19/06/2019 : 21  hours,23613,0,0.5,31,0,0,3,0,9,10,9,3
19/06/2019,21,19/06/2019 : 21  hours,32023,0,0.55,20,0,0,26,0,7,9,1,3
19/06/2019,21,19/06/2019 : 21  hours,39243,0,0.77,28,0,0,7,0,2,10,7,9
19/06/2019,21,19/06/2019 : 21  hours,18743,0,0.46,26,0,0,30,0,5,3,8,10
19/06/2019,21,19/06/2019 : 21  hours,30053,0,0.81,28,0,0,16,0,6,5,7,10
19/06/2019,21,19/06/2019 : 21  hours,12463,0,0.91,11,0,0,23,0,0,9,0,2
19/06/2019,21,19/06/2019 : 21  hours,19563,0,0.31,23,0,0,28,0,1,5,8,9
19/06/2019,21,19/06/2019 : 21  hours,39123,0,0.99,21,0,0,14,0,7,8,6,0
19/06/2019,22,19/06/2019 : 22  hours,10041,0,0.14,22,0,0,23,0,2,5,8,7
19/06/2019,22,19/06/2019 : 22  hours,12561,0,0.04,25,0,0,25,0,4,6,5,10
19/06/2019,22,19/06/2019 : 22  hours,26091,0,0.37,26,0,0,29,0,9,8,9,0
19/06/2019,22,19/06/2019 : 22  hours,31141,0,0.29,24,0,0,17,0,6,7,6,5
19/06/2019,22,19/06/2019 : 22  hours,34151,0,0.55,4,0,0,15,0,0,1,3,0
19/06/2019,22,19/06/2019 : 22  hours,31031,0,0.74,23,0,0,3,0,9,6,2,6
19/06/2019,22,19/06/2019 : 22  hours,26111,0,0.75,18,0,0,6,0,9,1,2,6
19/06/2019,22,19/06/2019 : 22  hours,32011,0,0.94,14,0,0,27,0,7,0,7,0
19/06/2019,22,19/06/2019 : 22  hours,11281,0,0.01,16,0,0,30,0,1,3,8,4
19/06/2019,22,19/06/2019 : 22  hours,23141,0,0.92,17,0,0,1,0,10,4,3,0
19/06/2019,22,19/06/2019 : 22  hours,35361,0,0.52,23,0,0,5,0,7,9,4,3
19/06/2019,22,19/06/2019 : 22  hours,20061,0,0.2,25,0,0,3,0,4,9,6,6
19/06/2019,22,19/06/2019 : 22  hours,37151,0,0.63,25,0,0,12,0,10,3,4,8
19/06/2019,22,19/06/2019 : 22  hours,31161,0,0.54,5,0,0,10,0,0,3,0,2
19/06/2019,22,19/06/2019 : 22  hours,21131,0,0.5,22,0,0,24,0,2,9,5,6
19/06/2019,22,19/06/2019 : 22  hours,28361,0,0.01,20,0,0,23,0,4,6,10,0
19/06/2019,22,19/06/2019 : 22  hours,23611,0,1,22,0,0,16,0,9,1,6,6
19/06/2019,22,19/06/2019 : 22  hours,32021,0,0.12,26,0,0,21,0,5,8,6,7
19/06/2019,22,19/06/2019 : 22  hours,39241,0,0.28,14,0,0,4,0,0,2,3,9
19/06/2019,22,19/06/2019 : 22  hours,18741,0,0.47,21,0,0,30,0,3,3,8,7
19/06/2019,22,19/06/2019 : 22  hours,30051,0,0.51,8,0,0,17,0,1,4,1,2
19/06/2019,22,19/06/2019 : 22  hours,12461,0,0.3,24,0,0,24,0,0,7,8,9
19/06/2019,22,19/06/2019 : 22  hours,19561,0,0.54,13,0,0,26,0,6,2,5,0
19/06/2019,22,19/06/2019 : 22  hours,39121,0,0.2,23,0,0,15,0,8,1,5,9
19/06/2019,22,19/06/2019 : 22  hours,10042,0,0.07,30,0,0,22,0,10,4,8,8
19/06/2019,22,19/06/2019 : 22  hours,12562,0,0.89,20,0,0,15,0,9,0,1,10
19/06/2019,22,19/06/2019 : 22  hours,26092,0,0.6,13,0,0,19,0,5,6,0,2
19/06/2019,22,19/06/2019 : 22  hours,31142,0,0.66,23,0,0,12,0,6,7,3,7
19/06/2019,22,19/06/2019 : 22  hours,34152,0,0.36,19,0,0,6,0,5,8,1,5
19/06/2019,22,19/06/2019 : 22  hours,31032,0,0.84,23,0,0,26,0,9,5,6,3
19/06/2019,22,19/06/2019 : 22  hours,26112,0,0.03,19,0,0,21,0,5,2,10,2
19/06/2019,22,19/06/2019 : 22  hours,32012,0,0.8,16,0,0,21,0,5,1,1,9
19/06/2019,22,19/06/2019 : 22  hours,11282,0,0.49,32,0,0,30,0,10,7,5,10
19/06/2019,22,19/06/2019 : 22  hours,23142,0,0.85,11,0,0,20,0,5,3,1,2
19/06/2019,22,19/06/2019 : 22  hours,35362,0,0.63,24,0,0,17,0,3,9,8,4
19/06/2019,22,19/06/2019 : 22  hours,20062,0,0.27,14,0,0,29,0,9,1,2,2
19/06/2019,22,19/06/2019 : 22  hours,37152,0,0.51,24,0,0,25,0,5,2,10,7
19/06/2019,22,19/06/2019 : 22  hours,31162,0,0.83,16,0,0,3,0,4,6,5,1
19/06/2019,22,19/06/2019 : 22  hours,21132,0,0.3,17,0,0,26,0,0,0,9,8
19/06/2019,22,19/06/2019 : 22  hours,28362,0,0.23,24,0,0,30,0,3,9,2,10
19/06/2019,22,19/06/2019 : 22  hours,23612,0,0.13,25,0,0,27,0,7,6,9,3
19/06/2019,22,19/06/2019 : 22  hours,32022,0,0.53,25,0,0,11,0,8,10,2,5
19/06/2019,22,19/06/2019 : 22  hours,39242,0,0.47,11,0,0,21,0,2,5,3,1
19/06/2019,22,19/06/2019 : 22  hours,18742,0,0.88,15,0,0,17,0,7,3,3,2
19/06/2019,22,19/06/2019 : 22  hours,30052,0,0.62,17,0,0,2,0,4,4,6,3
19/06/2019,22,19/06/2019 : 22  hours,12462,0,0.59,12,0,0,11,0,6,1,2,3
19/06/2019,22,19/06/2019 : 22  hours,19562,0,0.24,21,0,0,19,0,7,3,6,5
19/06/2019,22,19/06/2019 : 22  hours,39122,0,0.28,26,0,0,2,0,9,7,7,3
19/06/2019,22,19/06/2019 : 22  hours,10043,0,0.65,23,0,0,7,0,2,3,8,10
19/06/2019,22,19/06/2019 : 22  hours,12563,0,0.53,13,0,0,20,0,5,1,7,0
19/06/2019,22,19/06/2019 : 22  hours,26093,0,0.89,31,0,0,29,0,9,9,7,6
19/06/2019,22,19/06/2019 : 22  hours,31143,0,0.8,21,0,0,15,0,6,8,4,3
19/06/2019,22,19/06/2019 : 22  hours,34153,0,0.1,7,0,0,3,0,1,4,1,1
19/06/2019,22,19/06/2019 : 22  hours,31033,0,0.27,17,0,0,21,0,2,2,9,4
19/06/2019,22,19/06/2019 : 22  hours,26113,0,0.25,22,0,0,29,0,3,9,5,5
19/06/2019,22,19/06/2019 : 22  hours,32013,0,0.1,11,0,0,6,0,7,0,4,0
19/06/2019,22,19/06/2019 : 22  hours,11283,0,0.87,25,0,0,7,0,6,10,9,0
19/06/2019,22,19/06/2019 : 22  hours,23143,0,0.53,25,0,0,23,0,7,9,7,2
19/06/2019,22,19/06/2019 : 22  hours,35363,0,0.84,27,0,0,20,0,10,10,0,7
19/06/2019,22,19/06/2019 : 22  hours,20063,0,0.11,19,0,0,22,0,5,0,4,10
19/06/2019,22,19/06/2019 : 22  hours,37153,0,0.49,16,0,0,29,0,3,4,3,6
19/06/2019,22,19/06/2019 : 22  hours,31163,0,0.93,20,0,0,7,0,1,8,5,6
19/06/2019,22,19/06/2019 : 22  hours,21133,0,0.23,20,0,0,15,0,0,9,9,2
19/06/2019,22,19/06/2019 : 22  hours,28363,0,0.84,18,0,0,24,0,2,3,10,3
19/06/2019,22,19/06/2019 : 22  hours,23613,0,0.9,12,0,0,13,0,3,5,1,3
19/06/2019,22,19/06/2019 : 22  hours,32023,0,0.43,24,0,0,20,0,4,9,4,7
19/06/2019,22,19/06/2019 : 22  hours,39243,0,0.16,17,0,0,20,0,1,6,8,2
19/06/2019,22,19/06/2019 : 22  hours,18743,0,0.63,27,0,0,26,0,10,7,2,8
19/06/2019,22,19/06/2019 : 22  hours,30053,0,0.15,18,0,0,17,0,7,1,5,5
19/06/2019,22,19/06/2019 : 22  hours,12463,0,0.67,27,0,0,24,0,4,9,4,10
19/06/2019,22,19/06/2019 : 22  hours,19563,0,0.44,15,0,0,8,0,9,0,5,1
19/06/2019,22,19/06/2019 : 22  hours,39123,0,0.62,26,0,0,27,0,8,9,6,3
19/06/2019,23,19/06/2019 : 23  hours,10041,0,0.27,19,0,0,28,0,5,0,4,10
19/06/2019,23,19/06/2019 : 23  hours,12561,0,0.33,11,0,0,25,0,6,0,2,3
19/06/2019,23,19/06/2019 : 23  hours,26091,0,0.25,31,0,0,27,0,9,2,10,10
19/06/2019,23,19/06/2019 : 23  hours,31141,0,0.76,9,0,0,26,0,0,7,1,1
19/06/2019,23,19/06/2019 : 23  hours,34151,0,0.05,29,0,0,25,0,9,8,2,10
19/06/2019,23,19/06/2019 : 23  hours,31031,0,0.54,27,0,0,13,0,8,5,4,10
19/06/2019,23,19/06/2019 : 23  hours,26111,0,0.89,30,0,0,13,0,9,8,7,6
19/06/2019,23,19/06/2019 : 23  hours,32011,0,0.01,17,0,0,8,0,3,5,9,0
19/06/2019,23,19/06/2019 : 23  hours,11281,0,0.95,12,0,0,13,0,1,5,2,4
19/06/2019,23,19/06/2019 : 23  hours,23141,0,0.59,28,0,0,20,0,10,8,3,7
19/06/2019,23,19/06/2019 : 23  hours,35361,0,0.7,22,0,0,27,0,10,1,8,3
19/06/2019,23,19/06/2019 : 23  hours,20061,0,0.56,10,0,0,29,0,2,2,6,0
19/06/2019,23,19/06/2019 : 23  hours,37151,0,0.39,21,0,0,4,0,4,9,5,3
19/06/2019,23,19/06/2019 : 23  hours,31161,0,0.37,27,0,0,13,0,6,6,5,10
19/06/2019,23,19/06/2019 : 23  hours,21131,0,0.43,18,0,0,19,0,9,3,5,1
19/06/2019,23,19/06/2019 : 23  hours,28361,0,0.35,29,0,0,12,0,9,7,5,8
19/06/2019,23,19/06/2019 : 23  hours,23611,0,0.37,26,0,0,18,0,8,4,9,5
19/06/2019,23,19/06/2019 : 23  hours,32021,0,0.25,19,0,0,16,0,10,0,3,6
19/06/2019,23,19/06/2019 : 23  hours,39241,0,0.7,24,0,0,4,0,5,0,9,10
19/06/2019,23,19/06/2019 : 23  hours,18741,0,0.3,21,0,0,30,0,3,5,3,10
19/06/2019,23,19/06/2019 : 23  hours,30051,0,0.62,17,0,0,20,0,4,6,4,3
19/06/2019,23,19/06/2019 : 23  hours,12461,0,0.84,24,0,0,30,0,8,8,0,8
19/06/2019,23,19/06/2019 : 23  hours,19561,0,0.99,20,0,0,1,0,0,9,9,2
19/06/2019,23,19/06/2019 : 23  hours,39121,0,0.03,22,0,0,25,0,8,9,4,1
19/06/2019,23,19/06/2019 : 23  hours,10042,0,0.72,19,0,0,2,0,4,4,2,9
19/06/2019,23,19/06/2019 : 23  hours,12562,0,0.63,31,0,0,5,0,10,5,9,7
19/06/2019,23,19/06/2019 : 23  hours,26092,0,0.81,22,0,0,3,0,4,10,2,6
19/06/2019,23,19/06/2019 : 23  hours,31142,0,0.85,19,0,0,28,0,8,7,2,2
19/06/2019,23,19/06/2019 : 23  hours,34152,0,0.39,13,0,0,15,0,4,4,4,1
19/06/2019,23,19/06/2019 : 23  hours,31032,0,0.67,23,0,0,25,0,8,9,3,3
19/06/2019,23,19/06/2019 : 23  hours,26112,0,0.58,16,0,0,17,0,0,6,0,10
19/06/2019,23,19/06/2019 : 23  hours,32012,0,0.65,27,0,0,18,0,8,8,1,10
19/06/2019,23,19/06/2019 : 23  hours,11282,0,0.13,35,0,0,6,0,10,10,7,8
19/06/2019,23,19/06/2019 : 23  hours,23142,0,0.21,23,0,0,16,0,4,9,4,6
19/06/2019,23,19/06/2019 : 23  hours,35362,0,0.78,20,0,0,27,0,6,10,2,2
19/06/2019,23,19/06/2019 : 23  hours,20062,0,0.82,22,0,0,28,0,8,4,1,9
19/06/2019,23,19/06/2019 : 23  hours,37152,0,0.79,25,0,0,9,0,4,5,9,7
19/06/2019,23,19/06/2019 : 23  hours,31162,0,0.75,18,0,0,16,0,6,5,1,6
19/06/2019,23,19/06/2019 : 23  hours,21132,0,0.55,26,0,0,9,0,9,2,9,6
19/06/2019,23,19/06/2019 : 23  hours,28362,0,0.98,18,0,0,28,0,6,2,6,4
19/06/2019,23,19/06/2019 : 23  hours,23612,0,0.48,20,0,0,5,0,9,2,8,1
19/06/2019,23,19/06/2019 : 23  hours,32022,0,0.64,26,0,0,27,0,4,3,10,9
19/06/2019,23,19/06/2019 : 23  hours,39242,0,0.9,30,0,0,29,0,9,10,7,4
19/06/2019,23,19/06/2019 : 23  hours,18742,0,0.76,26,0,0,5,0,6,9,6,5
19/06/2019,23,19/06/2019 : 23  hours,30052,0,0.8,24,0,0,15,0,8,10,2,4
19/06/2019,23,19/06/2019 : 23  hours,12462,0,1,37,0,0,28,0,10,10,7,10
19/06/2019,23,19/06/2019 : 23  hours,19562,0,0.96,13,0,0,17,0,4,2,5,2
19/06/2019,23,19/06/2019 : 23  hours,39122,0,0,20,0,0,29,0,4,3,10,3
19/06/2019,23,19/06/2019 : 23  hours,10043,0,0.17,19,0,0,21,0,1,3,6,9
19/06/2019,23,19/06/2019 : 23  hours,12563,0,0.57,28,0,0,2,0,4,9,10,5
19/06/2019,23,19/06/2019 : 23  hours,26093,0,0.06,16,0,0,25,0,3,0,9,4
19/06/2019,23,19/06/2019 : 23  hours,31143,0,0.57,18,0,0,9,0,4,10,1,3
19/06/2019,23,19/06/2019 : 23  hours,34153,0,0.36,28,0,0,2,0,9,3,7,9
19/06/2019,23,19/06/2019 : 23  hours,31033,0,0.13,22,0,0,20,0,8,2,5,7
19/06/2019,23,19/06/2019 : 23  hours,26113,0,0.64,27,0,0,23,0,1,9,10,7
19/06/2019,23,19/06/2019 : 23  hours,32013,0,0.92,35,0,0,5,0,10,6,9,10
19/06/2019,23,19/06/2019 : 23  hours,11283,0,0.77,22,0,0,21,0,10,2,5,5
19/06/2019,23,19/06/2019 : 23  hours,23143,0,0.19,28,0,0,6,0,9,7,2,10
19/06/2019,23,19/06/2019 : 23  hours,35363,0,0.32,17,0,0,15,0,6,6,0,5
19/06/2019,23,19/06/2019 : 23  hours,20063,0,0.31,14,0,0,4,0,3,6,3,2
19/06/2019,23,19/06/2019 : 23  hours,37153,0,0.81,27,0,0,19,0,2,7,8,10
19/06/2019,23,19/06/2019 : 23  hours,31163,0,0.66,13,0,0,2,0,2,1,0,10
19/06/2019,23,19/06/2019 : 23  hours,21133,0,0.45,19,0,0,10,0,3,3,8,5
19/06/2019,23,19/06/2019 : 23  hours,28363,0,0.07,21,0,0,28,0,6,5,4,6
19/06/2019,23,19/06/2019 : 23  hours,23613,0,0.91,24,0,0,23,0,10,0,5,9
19/06/2019,23,19/06/2019 : 23  hours,32023,0,0.94,23,0,0,5,0,8,4,4,7
19/06/2019,23,19/06/2019 : 23  hours,39243,0,0.12,29,0,0,28,0,7,5,9,8
19/06/2019,23,19/06/2019 : 23  hours,18743,0,0.55,16,0,0,13,0,3,2,8,3
19/06/2019,23,19/06/2019 : 23  hours,30053,0,0.18,28,0,0,2,0,9,9,2,8
19/06/2019,23,19/06/2019 : 23  hours,12463,0,0.49,24,0,0,11,0,2,4,8,10
19/06/2019,23,19/06/2019 : 23  hours,19563,0,0.12,27,0,0,11,0,4,8,6,9
19/06/2019,23,19/06/2019 : 23  hours,39123,0,0.75,15,0,0,1,0,0,1,5,9
20/06/2019,0,20/06/2019 : 0  hours,10041,0,0.94,13,0,0,10,0,7,5,0,1
20/06/2019,0,20/06/2019 : 0  hours,12561,0,0.43,21,0,0,23,0,2,10,1,8
20/06/2019,0,20/06/2019 : 0  hours,26091,0,0.38,32,0,0,20,0,3,10,10,9
20/06/2019,0,20/06/2019 : 0  hours,31141,0,0.54,20,0,0,9,0,6,3,6,5
20/06/2019,0,20/06/2019 : 0  hours,34151,0,0.37,12,0,0,1,0,0,5,4,3
20/06/2019,0,20/06/2019 : 0  hours,31031,0,0.3,15,0,0,16,0,4,5,0,6
20/06/2019,0,20/06/2019 : 0  hours,26111,0,0.75,25,0,0,17,0,6,2,9,8
20/06/2019,0,20/06/2019 : 0  hours,32011,0,0.73,23,0,0,5,0,2,9,9,3
20/06/2019,0,20/06/2019 : 0  hours,11281,0,0.94,24,0,0,12,0,10,6,6,2
20/06/2019,0,20/06/2019 : 0  hours,23141,0,0.05,18,0,0,10,0,1,8,0,9
20/06/2019,0,20/06/2019 : 0  hours,35361,0,1,25,0,0,15,0,6,9,4,6
20/06/2019,0,20/06/2019 : 0  hours,20061,0,0.15,22,0,0,10,0,4,9,1,8
20/06/2019,0,20/06/2019 : 0  hours,37151,0,0.39,22,0,0,30,0,5,10,3,4
20/06/2019,0,20/06/2019 : 0  hours,31161,0,0.13,11,0,0,28,0,5,6,0,0
20/06/2019,0,20/06/2019 : 0  hours,21131,0,0.61,20,0,0,21,0,9,0,5,6
20/06/2019,0,20/06/2019 : 0  hours,28361,0,0.47,23,0,0,19,0,2,9,5,7
20/06/2019,0,20/06/2019 : 0  hours,23611,0,0.13,13,0,0,24,0,2,4,2,5
20/06/2019,0,20/06/2019 : 0  hours,32021,0,0.21,19,0,0,22,0,5,6,4,4
20/06/2019,0,20/06/2019 : 0  hours,39241,0,0.46,19,0,0,6,0,2,3,4,10
20/06/2019,0,20/06/2019 : 0  hours,18741,0,0.48,17,0,0,4,0,8,3,5,1
20/06/2019,0,20/06/2019 : 0  hours,30051,0,0.72,31,0,0,7,0,5,8,9,9
20/06/2019,0,20/06/2019 : 0  hours,12461,0,0.31,26,0,0,20,0,9,8,0,9
20/06/2019,0,20/06/2019 : 0  hours,19561,0,0.87,34,0,0,24,0,7,8,9,10
20/06/2019,0,20/06/2019 : 0  hours,39121,0,0.9,20,0,0,14,0,7,8,3,2
20/06/2019,0,20/06/2019 : 0  hours,10042,0,0.44,14,0,0,23,0,6,5,1,2
20/06/2019,0,20/06/2019 : 0  hours,12562,0,0.94,20,0,0,12,0,5,3,10,2
20/06/2019,0,20/06/2019 : 0  hours,26092,0,0.91,28,0,0,19,0,8,8,6,6
20/06/2019,0,20/06/2019 : 0  hours,31142,0,0.5,14,0,0,5,0,2,10,1,1
20/06/2019,0,20/06/2019 : 0  hours,34152,0,0.5,18,0,0,4,0,4,5,0,9
20/06/2019,0,20/06/2019 : 0  hours,31032,0,0.91,20,0,0,25,0,9,6,5,0
20/06/2019,0,20/06/2019 : 0  hours,26112,0,0.8,26,0,0,17,0,8,6,3,9
20/06/2019,0,20/06/2019 : 0  hours,32012,0,0,27,0,0,9,0,9,4,7,7
20/06/2019,0,20/06/2019 : 0  hours,11282,0,0.75,24,0,0,26,0,7,6,9,2
20/06/2019,0,20/06/2019 : 0  hours,23142,0,0.27,26,0,0,10,0,9,9,1,7
20/06/2019,0,20/06/2019 : 0  hours,35362,0,0.75,14,0,0,16,0,3,5,0,6
20/06/2019,0,20/06/2019 : 0  hours,20062,0,0.89,15,0,0,12,0,2,3,0,10
20/06/2019,0,20/06/2019 : 0  hours,37152,0,0.63,19,0,0,23,0,9,3,5,2
20/06/2019,0,20/06/2019 : 0  hours,31162,0,0.03,9,0,0,24,0,3,4,1,1
20/06/2019,0,20/06/2019 : 0  hours,21132,0,0.43,10,0,0,11,0,0,4,4,2
20/06/2019,0,20/06/2019 : 0  hours,28362,0,0.98,14,0,0,24,0,1,7,4,2
20/06/2019,0,20/06/2019 : 0  hours,23612,0,0.03,16,0,0,17,0,3,5,8,0
20/06/2019,0,20/06/2019 : 0  hours,32022,0,0.24,15,0,0,17,0,6,1,4,4
20/06/2019,0,20/06/2019 : 0  hours,39242,0,0.8,23,0,0,13,0,0,4,9,10
20/06/2019,0,20/06/2019 : 0  hours,18742,0,0.16,15,0,0,10,0,9,0,2,4
20/06/2019,0,20/06/2019 : 0  hours,30052,0,0.53,13,0,0,8,0,10,0,3,0
20/06/2019,0,20/06/2019 : 0  hours,12462,0,0.27,23,0,0,6,0,4,5,6,8
20/06/2019,0,20/06/2019 : 0  hours,19562,0,0.26,15,0,0,16,0,4,7,1,3
20/06/2019,0,20/06/2019 : 0  hours,39122,0,0.24,30,0,0,5,0,6,9,9,6
20/06/2019,0,20/06/2019 : 0  hours,10043,0,0.16,14,0,0,20,0,1,5,1,7
20/06/2019,0,20/06/2019 : 0  hours,12563,0,0.62,22,0,0,29,0,7,10,3,2
20/06/2019,0,20/06/2019 : 0  hours,26093,0,0.16,5,0,0,9,0,1,2,2,0
20/06/2019,0,20/06/2019 : 0  hours,31143,0,0.46,27,0,0,11,0,5,8,8,6
20/06/2019,0,20/06/2019 : 0  hours,34153,0,0.55,24,0,0,12,0,7,7,10,0
20/06/2019,0,20/06/2019 : 0  hours,31033,0,0.61,16,0,0,23,0,2,2,4,8
20/06/2019,0,20/06/2019 : 0  hours,26113,0,0.79,26,0,0,25,0,2,10,8,6
20/06/2019,0,20/06/2019 : 0  hours,32013,0,0.2,22,0,0,5,0,1,3,10,8
20/06/2019,0,20/06/2019 : 0  hours,11283,0,0.29,17,0,0,26,0,6,3,3,5
20/06/2019,0,20/06/2019 : 0  hours,23143,0,0.21,14,0,0,1,0,4,2,0,8
20/06/2019,0,20/06/2019 : 0  hours,35363,0,0.03,22,0,0,1,0,5,5,10,2
20/06/2019,0,20/06/2019 : 0  hours,20063,0,0.79,19,0,0,26,0,8,6,2,3
20/06/2019,0,20/06/2019 : 0  hours,37153,0,0.92,22,0,0,20,0,8,1,6,7
20/06/2019,0,20/06/2019 : 0  hours,31163,0,0.78,17,0,0,11,0,4,1,3,9
20/06/2019,0,20/06/2019 : 0  hours,21133,0,0.26,20,0,0,18,0,3,0,9,8
20/06/2019,0,20/06/2019 : 0  hours,28363,0,0.28,23,0,0,23,0,9,2,7,5
20/06/2019,0,20/06/2019 : 0  hours,23613,0,0.59,26,0,0,19,0,7,10,3,6
20/06/2019,0,20/06/2019 : 0  hours,32023,0,0.27,7,0,0,10,0,2,0,1,4
20/06/2019,0,20/06/2019 : 0  hours,39243,0,0.91,19,0,0,15,0,6,9,1,3
20/06/2019,0,20/06/2019 : 0  hours,18743,0,0.84,18,0,0,14,0,6,5,4,3
20/06/2019,0,20/06/2019 : 0  hours,30053,0,0.68,11,0,0,16,0,0,4,2,5
20/06/2019,0,20/06/2019 : 0  hours,12463,0,0.15,26,0,0,7,0,1,8,10,7
20/06/2019,0,20/06/2019 : 0  hours,19563,0,0.59,22,0,0,5,0,6,6,6,4
20/06/2019,0,20/06/2019 : 0  hours,39123,0,0.48,23,0,0,29,0,4,0,9,10
20/06/2019,1,20/06/2019 : 1  hours,10041,0,0.82,25,0,0,11,0,7,10,1,7
20/06/2019,1,20/06/2019 : 1  hours,12561,0,0.94,9,0,0,29,0,0,0,5,4
20/06/2019,1,20/06/2019 : 1  hours,26091,0,0.57,9,0,0,25,0,4,2,1,2
20/06/2019,1,20/06/2019 : 1  hours,31141,0,0.71,27,0,0,14,0,6,5,9,7
