Date,Hour,Time,Cell Name,Downtime,TCH Drop rate,TCH Drops,TCH Congestion,SD Congestion,Traffic,Utilization,SS Drops,Qual Drops,TA Drops,Other Drops
22/06/2019,3,22/06/2019 : 3  hours,39123,0,0,39,0,0,0,0,12,8,2,17
22/06/2019,4,22/06/2019 : 4  hours,10041,0,0,218,0,0,0,0,78,68,3,69
22/06/2019,4,22/06/2019 : 4  hours,12561,0,0,103,0,0,0,0,8,75,4,25
22/06/2019,4,22/06/2019 : 4  hours,26091,0,0,165,0,0,0,0,74,35,0,56
22/06/2019,4,22/06/2019 : 4  hours,31141,0,0,93,0,0,0,0,14,61,5,13
22/06/2019,4,22/06/2019 : 4  hours,34151,0,0,143,0,0,0,0,10,89,0,44
22/06/2019,4,22/06/2019 : 4  hours,31031,0,0,165,0,0,0,0,41,68,0,56
22/06/2019,4,22/06/2019 : 4  hours,26111,0,0,267,0,0,0,0,98,89,5,75
22/06/2019,4,22/06/2019 : 4  hours,32011,0,0,148,0,0,0,0,72,36,0,40
22/06/2019,4,22/06/2019 : 4  hours,11281,0,0,138,0,0,0,0,23,43,3,69
22/06/2019,4,22/06/2019 : 4  hours,23141,0,0,136,0,0,0,0,39,45,2,50
22/06/2019,4,22/06/2019 : 4  hours,35361,0,0,204,0,0,0,0,46,69,0,89
22/06/2019,4,22/06/2019 : 4  hours,20061,0,0,156,0,0,0,0,61,72,3,20
22/06/2019,4,22/06/2019 : 4  hours,37151,0,0,198,0,0,0,0,16,97,0,85
22/06/2019,4,22/06/2019 : 4  hours,31161,0,0,101,0,0,0,0,4,80,4,13
22/06/2019,4,22/06/2019 : 4  hours,21131,0,0,216,0,0,0,0,89,57,2,68
22/06/2019,4,22/06/2019 : 4  hours,28361,0,0,140,0,0,0,0,89,13,3,35
22/06/2019,4,22/06/2019 : 4  hours,23611,0,0,120,0,0,0,0,71,20,3,26
22/06/2019,4,22/06/2019 : 4  hours,32021,0,0,180,0,0,0,0,79,92,4,5
22/06/2019,4,22/06/2019 : 4  hours,39241,0,0,180,0,0,0,0,83,65,5,27
22/06/2019,4,22/06/2019 : 4  hours,18741,0,0,148,0,0,0,0,53,48,2,45
22/06/2019,4,22/06/2019 : 4  hours,30051,0,0,185,0,0,0,0,18,98,3,66
22/06/2019,4,22/06/2019 : 4  hours,12461,0,0,134,0,0,0,0,67,42,4,21
22/06/2019,4,22/06/2019 : 4  hours,19561,0,0,77,0,0,0,0,48,10,5,14
22/06/2019,4,22/06/2019 : 4  hours,39121,0,0,99,0,0,0,0,31,29,2,37
22/06/2019,4,22/06/2019 : 4  hours,10042,0,0,212,0,0,0,0,99,94,2,17
22/06/2019,4,22/06/2019 : 4  hours,12562,0,0,158,0,0,0,0,26,62,2,68
22/06/2019,4,22/06/2019 : 4  hours,26092,0,0,114,0,0,0,0,40,30,0,44
22/06/2019,4,22/06/2019 : 4  hours,31142,0,0,187,0,0,0,0,51,100,2,34
22/06/2019,4,22/06/2019 : 4  hours,34152,0,0,146,0,0,0,0,66,52,5,23
22/06/2019,4,22/06/2019 : 4  hours,31032,0,0,145,0,0,0,0,64,63,2,16
22/06/2019,4,22/06/2019 : 4  hours,26112,0,0,210,0,0,0,0,85,25,3,97
22/06/2019,4,22/06/2019 : 4  hours,32012,0,0,171,0,0,0,0,45,58,1,67
22/06/2019,4,22/06/2019 : 4  hours,11282,0,0,189,0,0,0,0,72,44,1,72
22/06/2019,4,22/06/2019 : 4  hours,23142,0,0,104,0,0,0,0,34,34,4,32
22/06/2019,4,22/06/2019 : 4  hours,35362,0,0,161,0,0,0,0,56,71,0,34
22/06/2019,4,22/06/2019 : 4  hours,20062,0,0,152,0,0,0,0,88,13,4,47
22/06/2019,4,22/06/2019 : 4  hours,37152,0,0,194,0,0,0,0,82,93,2,17
22/06/2019,4,22/06/2019 : 4  hours,31162,0,0,184,0,0,0,0,93,32,5,54
22/06/2019,4,22/06/2019 : 4  hours,21132,0,0,117,0,0,0,0,59,28,1,29
22/06/2019,4,22/06/2019 : 4  hours,28362,0,0,70,0,0,0,0,0,17,2,51
22/06/2019,4,22/06/2019 : 4  hours,23612,0,0,191,0,0,0,0,99,74,0,18
22/06/2019,4,22/06/2019 : 4  hours,32022,0,0,125,0,0,0,0,54,11,4,56
22/06/2019,4,22/06/2019 : 4  hours,39242,0,0,138,0,0,0,0,19,45,2,72
22/06/2019,4,22/06/2019 : 4  hours,18742,0,0,139,0,0,0,0,100,11,0,28
22/06/2019,4,22/06/2019 : 4  hours,30052,0,0,129,0,0,0,0,10,82,0,37
22/06/2019,4,22/06/2019 : 4  hours,12462,0,0,207,0,0,0,0,59,50,2,96
22/06/2019,4,22/06/2019 : 4  hours,19562,0,0,208,0,0,0,0,19,88,1,100
22/06/2019,4,22/06/2019 : 4  hours,39122,0,0,214,0,0,0,0,63,58,5,88
22/06/2019,4,22/06/2019 : 4  hours,10043,0,0,188,0,0,0,0,93,91,4,0
22/06/2019,4,22/06/2019 : 4  hours,12563,0,0,150,0,0,0,0,30,45,5,70
22/06/2019,4,22/06/2019 : 4  hours,26093,0,0,126,0,0,0,0,14,35,1,76
22/06/2019,4,22/06/2019 : 4  hours,31143,0,0,109,0,0,0,0,8,40,5,56
22/06/2019,4,22/06/2019 : 4  hours,34153,0,0,105,0,0,0,0,50,38,2,15
22/06/2019,4,22/06/2019 : 4  hours,31033,0,0,183,0,0,0,0,57,57,2,67
22/06/2019,4,22/06/2019 : 4  hours,26113,0,0,187,0,0,0,0,69,30,5,83
22/06/2019,4,22/06/2019 : 4  hours,32013,0,0,97,0,0,0,0,55,5,1,36
22/06/2019,4,22/06/2019 : 4  hours,11283,0,0,209,0,0,0,0,73,50,4,82
22/06/2019,4,22/06/2019 : 4  hours,23143,0,0,82,0,0,0,0,9,64,3,6
22/06/2019,4,22/06/2019 : 4  hours,35363,0,0,219,0,0,0,0,92,66,5,56
22/06/2019,4,22/06/2019 : 4  hours,20063,0,0,122,0,0,0,0,71,18,2,31
22/06/2019,4,22/06/2019 : 4  hours,37153,0,0,131,0,0,0,0,81,2,0,48
22/06/2019,4,22/06/2019 : 4  hours,31163,0,0,100,0,0,0,0,58,8,3,31
22/06/2019,4,22/06/2019 : 4  hours,21133,0,0,90,0,0,0,0,32,10,1,47
22/06/2019,4,22/06/2019 : 4  hours,28363,0,0,184,0,0,0,0,76,75,0,33
22/06/2019,4,22/06/2019 : 4  hours,23613,0,0,33,0,0,0,0,24,2,0,7
22/06/2019,4,22/06/2019 : 4  hours,32023,0,0,146,0,0,0,0,84,39,5,18
22/06/2019,4,22/06/2019 : 4  hours,39243,0,0,132,0,0,0,0,95,21,5,11
22/06/2019,4,22/06/2019 : 4  hours,18743,0,0,156,0,0,0,0,82,19,3,52
22/06/2019,4,22/06/2019 : 4  hours,30053,0,0,192,0,0,0,0,40,98,2,52
22/06/2019,4,22/06/2019 : 4  hours,12463,0,0,102,0,0,0,0,76,21,3,2
22/06/2019,4,22/06/2019 : 4  hours,19563,0,0,161,0,0,0,0,80,25,4,52
22/06/2019,4,22/06/2019 : 4  hours,39123,0,0,168,0,0,0,0,80,18,5,65
22/06/2019,5,22/06/2019 : 5  hours,10041,0,0,114,0,0,0,0,19,87,4,4
22/06/2019,5,22/06/2019 : 5  hours,12561,0,0,39,0,0,0,0,44,80,2,20
22/06/2019,5,22/06/2019 : 5  hours,26091,0,0,206,0,0,0,0,90,43,5,68
22/06/2019,5,22/06/2019 : 5  hours,31141,0,0,212,0,0,0,0,86,86,5,35
22/06/2019,5,22/06/2019 : 5  hours,34151,0,0,190,0,0,0,0,82,51,1,56
22/06/2019,5,22/06/2019 : 5  hours,31031,0,0,111,0,0,0,0,72,24,2,13
22/06/2019,5,22/06/2019 : 5  hours,26111,0,0,145,0,0,0,0,42,8,4,91
22/06/2019,5,22/06/2019 : 5  hours,32011,0,0,135,0,0,0,0,56,29,1,49
22/06/2019,5,22/06/2019 : 5  hours,11281,0,0,169,0,0,0,0,16,94,4,55
22/06/2019,5,22/06/2019 : 5  hours,23141,0,0,181,0,0,0,0,51,55,4,71
22/06/2019,5,22/06/2019 : 5  hours,35361,0,0,147,0,0,0,0,80,49,0,18
22/06/2019,5,22/06/2019 : 5  hours,20061,0,0,141,0,0,0,0,43,76,2,20
22/06/2019,5,22/06/2019 : 5  hours,37151,0,0,140,0,0,0,0,50,38,5,47
22/06/2019,5,22/06/2019 : 5  hours,31161,0,0,130,0,0,0,0,33,62,0,35
22/06/2019,5,22/06/2019 : 5  hours,21131,0,0,184,0,0,0,0,71,87,0,26
22/06/2019,5,22/06/2019 : 5  hours,28361,0,0,188,0,0,0,0,74,67,1,46
22/06/2019,5,22/06/2019 : 5  hours,23611,0,0,198,0,0,0,0,69,57,4,68
22/06/2019,5,22/06/2019 : 5  hours,32021,0,0,176,0,0,0,0,26,59,4,87
22/06/2019,5,22/06/2019 : 5  hours,39241,0,0,119,0,0,0,0,61,11,5,42
22/06/2019,5,22/06/2019 : 5  hours,18741,0,0,126,0,0,0,0,32,31,3,60
22/06/2019,5,22/06/2019 : 5  hours,30051,0,0,164,0,0,0,0,37,83,1,43
22/06/2019,5,22/06/2019 : 5  hours,12461,0,0,202,0,0,0,0,39,89,0,74
22/06/2019,5,22/06/2019 : 5  hours,19561,0,0,266,0,0,0,0,90,79,2,95
22/06/2019,5,22/06/2019 : 5  hours,39121,0,0,126,0,0,0,0,59,10,2,55
22/06/2019,5,22/06/2019 : 5  hours,10042,0,0,98,0,0,0,0,93,0,3,2
22/06/2019,5,22/06/2019 : 5  hours,12562,0,0,203,0,0,0,0,61,38,4,100
22/06/2019,5,22/06/2019 : 5  hours,26092,0,0,237,0,0,0,0,97,77,1,62
22/06/2019,5,22/06/2019 : 5  hours,31142,0,0,180,0,0,0,0,72,58,0,50
22/06/2019,5,22/06/2019 : 5  hours,34152,0,0,146,0,0,0,0,44,38,0,64
22/06/2019,5,22/06/2019 : 5  hours,31032,0,0,148,0,0,0,0,85,0,0,63
22/06/2019,5,22/06/2019 : 5  hours,26112,0,0,211,0,0,0,0,87,43,3,78
22/06/2019,5,22/06/2019 : 5  hours,32012,0,0,158,0,0,0,0,59,63,5,31
22/06/2019,5,22/06/2019 : 5  hours,11282,0,0,119,0,0,0,0,24,36,0,59
22/06/2019,5,22/06/2019 : 5  hours,23142,0,0,162,0,0,0,0,8,94,1,59
22/06/2019,5,22/06/2019 : 5  hours,35362,0,0,118,0,0,0,0,13,82,2,21
22/06/2019,5,22/06/2019 : 5  hours,20062,0,0,81,0,0,0,0,0,9,1,71
22/06/2019,5,22/06/2019 : 5  hours,37152,0,0,154,0,0,0,0,15,61,0,78
22/06/2019,5,22/06/2019 : 5  hours,31162,0,0,115,0,0,0,0,46,19,5,45
22/06/2019,5,22/06/2019 : 5  hours,21132,0,0,126,0,0,0,0,61,56,0,9
22/06/2019,5,22/06/2019 : 5  hours,28362,0,0,123,0,0,0,0,4,90,5,24
22/06/2019,5,22/06/2019 : 5  hours,23612,0,0,228,0,0,0,0,84,93,5,46
22/06/2019,5,22/06/2019 : 5  hours,32022,0,0,136,0,0,0,0,90,9,3,34
22/06/2019,5,22/06/2019 : 5  hours,39242,0,0,157,0,0,0,0,61,42,3,51
22/06/2019,5,22/06/2019 : 5  hours,18742,0,0,69,0,0,0,0,61,4,1,3
22/06/2019,5,22/06/2019 : 5  hours,30052,0,0,186,0,0,0,0,46,59,5,76
22/06/2019,5,22/06/2019 : 5  hours,12462,0,0,216,0,0,0,0,93,68,1,54
22/06/2019,5,22/06/2019 : 5  hours,19562,0,0,232,0,0,0,0,85,69,0,78
22/06/2019,5,22/06/2019 : 5  hours,39122,0,0,98,0,0,0,0,80,16,1,1
22/06/2019,5,22/06/2019 : 5  hours,10043,0,0,176,0,0,0,0,36,96,1,43
22/06/2019,5,22/06/2019 : 5  hours,12563,0,0,147,0,0,0,0,6,70,4,67
22/06/2019,5,22/06/2019 : 5  hours,26093,0,0,167,0,0,0,0,99,18,5,45
22/06/2019,5,22/06/2019 : 5  hours,31143,0,0,279,0,0,0,0,95,99,0,85
22/06/2019,5,22/06/2019 : 5  hours,34153,0,0,60,0,0,0,0,15,26,1,18
22/06/2019,5,22/06/2019 : 5  hours,31033,0,0,247,0,0,0,0,87,71,3,86
22/06/2019,5,22/06/2019 : 5  hours,26113,0,0,174,0,0,0,0,100,32,5,37
22/06/2019,5,22/06/2019 : 5  hours,32013,0,0,220,0,0,0,0,81,75,5,59
22/06/2019,5,22/06/2019 : 5  hours,11283,0,0,218,0,0,0,0,69,61,2,86
22/06/2019,5,22/06/2019 : 5  hours,23143,0,0,120,0,0,0,0,66,15,5,34
22/06/2019,5,22/06/2019 : 5  hours,35363,0,0,109,0,0,0,0,42,54,2,11
22/06/2019,5,22/06/2019 : 5  hours,20063,0,0,163,0,0,0,0,59,23,2,79
22/06/2019,5,22/06/2019 : 5  hours,37153,0,0,104,0,0,0,0,26,16,4,58
22/06/2019,5,22/06/2019 : 5  hours,31163,0,0,195,0,0,0,0,45,73,2,75
22/06/2019,5,22/06/2019 : 5  hours,21133,0,0,147,0,0,0,0,69,36,2,40
22/06/2019,5,22/06/2019 : 5  hours,28363,0,0,76,0,0,0,0,25,19,0,32
22/06/2019,5,22/06/2019 : 5  hours,23613,0,0,199,0,0,0,0,37,88,3,71
22/06/2019,5,22/06/2019 : 5  hours,32023,0,0,189,0,0,0,0,72,30,4,83
22/06/2019,5,22/06/2019 : 5  hours,39243,0,0,120,0,0,0,0,6,29,1,84
22/06/2019,5,22/06/2019 : 5  hours,18743,0,0,163,0,0,0,0,55,31,1,76
22/06/2019,5,22/06/2019 : 5  hours,30053,0,0,228,0,0,0,0,86,70,4,68
22/06/2019,5,22/06/2019 : 5  hours,12463,0,0,189,0,0,0,0,20,78,5,86
22/06/2019,5,22/06/2019 : 5  hours,19563,0,0,175,0,0,0,0,45,30,0,100
22/06/2019,5,22/06/2019 : 5  hours,39123,0,0,215,0,0,0,0,81,75,2,57
22/06/2019,6,22/06/2019 : 6  hours,10041,0,0,93,0,0,0,0,75,2,0,16
22/06/2019,6,22/06/2019 : 6  hours,12561,0,0,108,0,0,0,0,13,80,0,7
22/06/2019,6,22/06/2019 : 6  hours,26091,0,0,165,0,0,0,0,29,50,5,81
22/06/2019,6,22/06/2019 : 6  hours,31141,0,0,188,0,0,0,0,56,60,4,68
22/06/2019,6,22/06/2019 : 6  hours,34151,0,0,184,0,0,0,0,74,49,5,56
22/06/2019,6,22/06/2019 : 6  hours,31031,0,0,138,0,0,0,0,41,23,0,74
22/06/2019,6,22/06/2019 : 6  hours,26111,0,0,218,0,0,0,0,99,28,1,90
22/06/2019,6,22/06/2019 : 6  hours,32011,0,0,127,0,0,0,0,82,31,4,10
22/06/2019,6,22/06/2019 : 6  hours,11281,0,0,201,0,0,0,0,99,49,5,48
22/06/2019,6,22/06/2019 : 6  hours,23141,0,0,169,0,0,0,0,13,68,1,87
22/06/2019,6,22/06/2019 : 6  hours,35361,0,0,132,0,0,0,0,6,71,1,54
22/06/2019,6,22/06/2019 : 6  hours,20061,0,0,99,0,0,0,0,17,4,5,73
22/06/2019,6,22/06/2019 : 6  hours,37151,0,0,141,0,0,0,0,10,96,4,31
22/06/2019,6,22/06/2019 : 6  hours,31161,0,0,120,0,0,0,0,2,28,0,90
22/06/2019,6,22/06/2019 : 6  hours,21131,0,0,111,0,0,0,0,62,45,4,0
22/06/2019,6,22/06/2019 : 6  hours,28361,0,0,119,0,0,0,0,11,29,5,74
22/06/2019,6,22/06/2019 : 6  hours,23611,0,0,31,0,0,0,0,3,9,5,14
22/06/2019,6,22/06/2019 : 6  hours,32021,0,0,152,0,0,0,0,21,84,4,43
22/06/2019,6,22/06/2019 : 6  hours,39241,0,0,203,0,0,0,0,62,38,5,98
22/06/2019,6,22/06/2019 : 6  hours,18741,0,0,132,0,0,0,0,37,55,0,40
22/06/2019,6,22/06/2019 : 6  hours,30051,0,0,115,0,0,0,0,2,61,5,47
22/06/2019,6,22/06/2019 : 6  hours,12461,0,0,96,0,0,0,0,70,23,0,3
22/06/2019,6,22/06/2019 : 6  hours,19561,0,0,149,0,0,0,0,5,66,2,76
22/06/2019,6,22/06/2019 : 6  hours,39121,0,0,37,0,0,0,0,6,22,0,9
22/06/2019,6,22/06/2019 : 6  hours,10042,0,0,264,0,0,0,0,88,73,3,100
22/06/2019,6,22/06/2019 : 6  hours,12562,0,0,96,0,0,0,0,15,18,3,60
22/06/2019,6,22/06/2019 : 6  hours,26092,0,0,189,0,0,0,0,16,75,3,95
22/06/2019,6,22/06/2019 : 6  hours,31142,0,0,224,0,0,0,0,61,83,1,79
22/06/2019,6,22/06/2019 : 6  hours,34152,0,0,52,0,0,0,0,5,12,2,33
22/06/2019,6,22/06/2019 : 6  hours,31032,0,0,166,0,0,0,0,95,64,0,7
22/06/2019,6,22/06/2019 : 6  hours,26112,0,0,211,0,0,0,0,69,65,4,73
22/06/2019,6,22/06/2019 : 6  hours,32012,0,0,200,0,0,0,0,65,48,1,86
22/06/2019,6,22/06/2019 : 6  hours,11282,0,0,99,0,0,0,0,7,9,4,79
22/06/2019,6,22/06/2019 : 6  hours,23142,0,0,179,0,0,0,0,62,23,3,91
22/06/2019,6,22/06/2019 : 6  hours,35362,0,0,214,0,0,0,0,99,73,3,39
22/06/2019,6,22/06/2019 : 6  hours,20062,0,0,246,0,0,0,0,84,60,4,98
22/06/2019,6,22/06/2019 : 6  hours,37152,0,0,165,0,0,0,0,66,60,2,37
22/06/2019,6,22/06/2019 : 6  hours,31162,0,0,151,0,0,0,0,60,34,1,56
22/06/2019,6,22/06/2019 : 6  hours,21132,0,0,187,0,0,0,0,49,84,3,51
22/06/2019,6,22/06/2019 : 6  hours,28362,0,0,225,0,0,0,0,80,53,1,91
22/06/2019,6,22/06/2019 : 6  hours,23612,0,0,170,0,0,0,0,64,30,4,72
22/06/2019,6,22/06/2019 : 6  hours,32022,0,0,226,0,0,0,0,69,99,0,58
22/06/2019,6,22/06/2019 : 6  hours,39242,0,0,243,0,0,0,0,93,51,3,96
22/06/2019,6,22/06/2019 : 6  hours,18742,0,0,196,0,0,0,0,30,91,0,75
22/06/2019,6,22/06/2019 : 6  hours,30052,0,0,136,0,0,0,0,49,36,1,50
22/06/2019,6,22/06/2019 : 6  hours,12462,0,0,249,0,0,0,0,97,72,5,75
22/06/2019,6,22/06/2019 : 6  hours,19562,0,0,180,0,0,0,0,61,71,5,43
22/06/2019,6,22/06/2019 : 6  hours,39122,0,0,181,0,0,0,0,15,82,2,82
22/06/2019,6,22/06/2019 : 6  hours,10043,0,0,154,0,0,0,0,26,63,4,61
22/06/2019,6,22/06/2019 : 6  hours,12563,0,0,189,0,0,0,0,86,34,3,66
22/06/2019,6,22/06/2019 : 6  hours,26093,0,0,179,0,0,0,0,50,70,4,55
22/06/2019,6,22/06/2019 : 6  hours,31143,0,0,118,0,0,0,0,69,11,3,35
22/06/2019,6,22/06/2019 : 6  hours,34153,0,0,208,0,0,0,0,27,89,0,92
22/06/2019,6,22/06/2019 : 6  hours,31033,0,0,265,0,0,0,0,83,89,0,93
22/06/2019,6,22/06/2019 : 6  hours,26113,0,0,106,0,0,0,0,33,69,1,3
22/06/2019,6,22/06/2019 : 6  hours,32013,0,0,135,0,0,0,0,35,77,4,19
22/06/2019,6,22/06/2019 : 6  hours,11283,0,0,159,0,0,0,0,3,89,0,67
22/06/2019,6,22/06/2019 : 6  hours,23143,0,0,139,0,0,0,0,94,14,4,27
22/06/2019,6,22/06/2019 : 6  hours,35363,0,0,227,0,0,0,0,84,91,5,47
22/06/2019,6,22/06/2019 : 6  hours,20063,0,0,173,0,0,0,0,25,76,0,72
22/06/2019,6,22/06/2019 : 6  hours,37153,0,0,143,0,0,0,0,73,38,4,28
22/06/2019,6,22/06/2019 : 6  hours,31163,0,0,118,0,0,0,0,10,73,5,30
22/06/2019,6,22/06/2019 : 6  hours,21133,0,0,116,0,0,0,0,10,42,2,62
22/06/2019,6,22/06/2019 : 6  hours,28363,0,0,156,0,0,0,0,63,88,3,2
22/06/2019,6,22/06/2019 : 6  hours,23613,0,0,236,0,0,0,0,92,87,0,57
22/06/2019,6,22/06/2019 : 6  hours,32023,0,0,123,0,0,0,0,32,41,0,50
22/06/2019,6,22/06/2019 : 6  hours,39243,0,0,173,0,0,0,0,53,28,2,90
22/06/2019,6,22/06/2019 : 6  hours,18743,0,0,129,0,0,0,0,21,5,4,99
22/06/2019,6,22/06/2019 : 6  hours,30053,0,0,194,0,0,0,0,44,64,3,83
22/06/2019,6,22/06/2019 : 6  hours,12463,0,0,173,0,0,0,0,4,91,5,73
22/06/2019,6,22/06/2019 : 6  hours,19563,0,0,161,0,0,0,0,68,59,2,32
22/06/2019,6,22/06/2019 : 6  hours,39123,0,0,89,0,0,0,0,30,1,2,56
22/06/2019,7,22/06/2019 : 7  hours,10041,0,0,137,0,0,0,0,63,65,1,8
22/06/2019,7,22/06/2019 : 7  hours,12561,0,0,184,0,0,0,0,11,83,4,16
22/06/2019,7,22/06/2019 : 7  hours,26091,0,0,122,0,0,0,0,8,58,3,53
22/06/2019,7,22/06/2019 : 7  hours,31141,0,0,211,0,0,0,0,65,80,1,65
22/06/2019,7,22/06/2019 : 7  hours,34151,0,0,135,0,0,0,0,100,20,4,11
22/06/2019,7,22/06/2019 : 7  hours,31031,0,0,111,0,0,0,0,15,68,3,25
22/06/2019,7,22/06/2019 : 7  hours,26111,0,0,175,0,0,0,0,47,43,4,81
22/06/2019,7,22/06/2019 : 7  hours,32011,0,0,156,0,0,0,0,59,86,0,11
22/06/2019,7,22/06/2019 : 7  hours,11281,0,0,93,0,0,0,0,23,48,1,21
22/06/2019,7,22/06/2019 : 7  hours,23141,0,0,215,0,0,0,0,93,77,0,45
22/06/2019,7,22/06/2019 : 7  hours,35361,0,0,177,0,0,0,0,81,47,4,45
22/06/2019,7,22/06/2019 : 7  hours,20061,0,0,228,0,0,0,0,77,60,1,90
22/06/2019,7,22/06/2019 : 7  hours,37151,0,0,171,0,0,0,0,66,69,1,35
22/06/2019,7,22/06/2019 : 7  hours,31161,0,0,117,0,0,0,0,36,43,2,36
22/06/2019,7,22/06/2019 : 7  hours,21131,0,0,122,0,0,0,0,57,7,3,55
22/06/2019,7,22/06/2019 : 7  hours,28361,0,0,148,0,0,0,0,27,95,5,21
22/06/2019,7,22/06/2019 : 7  hours,23611,0,0,217,0,0,0,0,92,80,1,44
22/06/2019,7,22/06/2019 : 7  hours,32021,0,0,154,0,0,0,0,88,27,2,37
22/06/2019,7,22/06/2019 : 7  hours,39241,0,0,84,0,0,0,0,5,6,3,70
22/06/2019,7,22/06/2019 : 7  hours,18741,0,0,215,0,0,0,0,68,48,2,97
22/06/2019,7,22/06/2019 : 7  hours,30051,0,0,90,0,0,0,0,43,22,0,25
22/06/2019,7,22/06/2019 : 7  hours,12461,0,0,113,0,0,0,0,1,14,2,96
22/06/2019,7,22/06/2019 : 7  hours,19561,0,0,82,0,0,0,0,13,13,2,54
22/06/2019,7,22/06/2019 : 7  hours,39121,0,0,154,0,0,0,0,34,81,3,36
22/06/2019,7,22/06/2019 : 7  hours,10042,0,0,169,0,0,0,0,88,49,1,31
22/06/2019,7,22/06/2019 : 7  hours,12562,0,0,183,0,0,0,0,85,64,3,31
22/06/2019,7,22/06/2019 : 7  hours,26092,0,0,172,0,0,0,0,71,69,3,29
22/06/2019,7,22/06/2019 : 7  hours,31142,0,0,211,0,0,0,0,39,84,3,85
22/06/2019,7,22/06/2019 : 7  hours,34152,0,0,170,0,0,0,0,69,53,4,44
22/06/2019,7,22/06/2019 : 7  hours,31032,0,0,113,0,0,0,0,3,45,3,62
22/06/2019,7,22/06/2019 : 7  hours,26112,0,0,87,0,0,0,0,81,1,4,1
22/06/2019,7,22/06/2019 : 7  hours,32012,0,0,127,0,0,0,0,34,73,4,16
22/06/2019,7,22/06/2019 : 7  hours,11282,0,0,138,0,0,0,0,67,36,4,31
22/06/2019,7,22/06/2019 : 7  hours,23142,0,0,54,0,0,0,0,5,0,5,44
22/06/2019,7,22/06/2019 : 7  hours,35362,0,0,153,0,0,0,0,86,51,4,12
22/06/2019,7,22/06/2019 : 7  hours,20062,0,0,92,0,0,0,0,65,8,0,19
22/06/2019,7,22/06/2019 : 7  hours,37152,0,0,213,0,0,0,0,82,76,5,50
22/06/2019,7,22/06/2019 : 7  hours,31162,0,0,266,0,0,0,0,92,97,1,76
22/06/2019,7,22/06/2019 : 7  hours,21132,0,0,126,0,0,0,0,45,70,4,7
22/06/2019,7,22/06/2019 : 7  hours,28362,0,0,184,0,0,0,0,78,59,3,44
22/06/2019,7,22/06/2019 : 7  hours,23612,0,0,140,0,0,0,0,48,35,1,56
22/06/2019,7,22/06/2019 : 7  hours,32022,0,0,148,0,0,0,0,17,60,5,66
22/06/2019,7,22/06/2019 : 7  hours,39242,0,0,146,0,0,0,0,57,79,1,9
22/06/2019,7,22/06/2019 : 7  hours,18742,0,0,216,0,0,0,0,91,87,4,34
22/06/2019,7,22/06/2019 : 7  hours,30052,0,0,102,0,0,0,0,54,39,4,5
22/06/2019,7,22/06/2019 : 7  hours,12462,0,0,245,0,0,0,0,92,66,0,87
22/06/2019,7,22/06/2019 : 7  hours,19562,0,0,150,0,0,0,0,79,24,3,44
22/06/2019,7,22/06/2019 : 7  hours,39122,0,0,99,0,0,0,0,20,31,0,48
22/06/2019,7,22/06/2019 : 7  hours,10043,0,0,151,0,0,0,0,94,24,4,29
22/06/2019,7,22/06/2019 : 7  hours,12563,0,0,82,0,0,0,0,60,15,4,3
22/06/2019,7,22/06/2019 : 7  hours,26093,0,0,142,0,0,0,0,34,98,1,9
22/06/2019,7,22/06/2019 : 7  hours,31143,0,0,145,0,0,0,0,42,12,1,90
22/06/2019,7,22/06/2019 : 7  hours,34153,0,0,196,0,0,0,0,20,91,5,80
22/06/2019,7,22/06/2019 : 7  hours,31033,0,0,155,0,0,0,0,92,52,2,9
22/06/2019,7,22/06/2019 : 7  hours,26113,0,0,165,0,0,0,0,5,79,4,77
22/06/2019,7,22/06/2019 : 7  hours,32013,0,0,117,0,0,0,0,28,44,4,41
22/06/2019,7,22/06/2019 : 7  hours,11283,0,0,210,0,0,0,0,28,92,2,88
22/06/2019,7,22/06/2019 : 7  hours,23143,0,0,79,0,0,0,0,2,67,0,10
22/06/2019,7,22/06/2019 : 7  hours,35363,0,0,65,0,0,0,0,21,28,2,14
22/06/2019,7,22/06/2019 : 7  hours,20063,0,0,157,0,0,0,0,37,43,5,72
22/06/2019,7,22/06/2019 : 7  hours,37153,0,0,256,0,0,0,0,93,89,3,71
22/06/2019,7,22/06/2019 : 7  hours,31163,0,0,181,0,0,0,0,25,52,5,99
22/06/2019,7,22/06/2019 : 7  hours,21133,0,0,93,0,0,0,0,75,10,0,8
22/06/2019,7,22/06/2019 : 7  hours,28363,0,0,128,0,0,0,0,58,47,3,20
22/06/2019,7,22/06/2019 : 7  hours,23613,0,0,103,0,0,0,0,0,81,3,19
22/06/2019,7,22/06/2019 : 7  hours,32023,0,0,108,0,0,0,0,17,13,1,77
22/06/2019,7,22/06/2019 : 7  hours,39243,0,0,279,0,0,0,0,97,85,0,97
22/06/2019,7,22/06/2019 : 7  hours,18743,0,0,159,0,0,0,0,73,32,2,52
22/06/2019,7,22/06/2019 : 7  hours,30053,0,0,106,0,0,0,0,37,25,2,42
22/06/2019,7,22/06/2019 : 7  hours,12463,0,0,182,0,0,0,0,41,63,0,78
22/06/2019,7,22/06/2019 : 7  hours,19563,0,0,198,0,0,0,0,28,70,3,97
22/06/2019,7,22/06/2019 : 7  hours,39123,0,0,139,0,0,0,0,24,72,0,43
